"User-ID;""Location"";""Age"""
"123173;""woodhaven", new york," usa"";""34"""
"123177;""hockley", england," united kingdom"";""27"""
"123181;""north pole", alaska," usa"";NULL"
"123185;""toronto", ontario," canada"";""34"""
"123189;""briarwood", new york," usa"";""30"""
"123193;""evansville", indiana," usa"";""23"""
"123197;""oldmeldrum", scotland," united kingdom"";NULL"
"123201;""indianapolis", indiana," usa"";""45"""
"123205;""columbus", ohio," usa"";NULL"
"123209;""east york", ontario," canada"";""28"""
"123213;""glens falls", new york," usa"";NULL"
"123217;""little falls", new jersey," usa"";""28"""
"123221;""highland lakes", new jersey," usa"";NULL"
"123225;""bradenton", florida," usa"";""59"""
"123229;""pearl city", hawaii," usa"";""38"""
"123233;""raleigh", north carolina," usa"";""19"""
"123237;""ballston spa", new york," usa"";NULL"
"123241;""bloomington", indiana," usa"";NULL"
"123245;""louisville", kentucky," usa"";NULL"
"123249;""colton", california," usa"";""38"""
"123253;""ashland", nebraska," usa"";""42"""
"123257;""circleville", ohio," usa"";""20"""
"123261;""south orange", new jersey," usa"";""41"""
"123265;""chesterfield", missouri," usa"";NULL"
"123269;""crystal lake", illinois," usa"";""52"""
"123273;""almonte", ontario," canada"";NULL"
"123277;""placerville", california," usa"";NULL"
"123281;""murphysboro", illinois," usa"";""45"""
"123285;""lisboa", lisboa," portugal"";""25"""
"123289;""east anglia", england," united kingdom"";""32"""
"123293;""jacksonville", florida," usa"";NULL"
"123297;""fair lawn", new jersey," usa"";""23"""
"123301;""hallandale beach", florida," usa"";""42"""
"123305;""brownstown", michigan," usa"";""15"""
"123309;""saint john", new brunswick," canada"";NULL"
"123313;""sydney", nsw," australia"";NULL"
"123317;""san diego", california," usa"";""47"""
"123321;""pomona", new york," usa"";""71"""
"123325;""omaha", ," usa"";NULL"
"123329;""corvallis", oregon," usa"";NULL"
"123333;""vantaa", vantaa," finland"";NULL"
"123337;""amsterdam", noord-holland," netherlands"";NULL"
"123341;""uppsala", uppland," sweden"";NULL"
"123345;""hollola", häme," finland"";""20"""
"123349;""san mateo", california," usa"";""35"""
"123353;""currumbin", queensland," australia"";""54"""
"123357;""halmstad", halland," sweden"";""29"""
"123361;""seoul", seoul," south korea"";NULL"
"123365;""mumbai", maharashtra," india"";NULL"
"123369;""bournemouth", england," united kingdom"";""51"""
"123373;""ithaca", new york," usa"";""46"""
"123377;""middletown", connecticut," usa"";""40"""
"123381;""ottawa", ontario," canada"";""46"""
"123385;""kring van dorth", gelderland," netherlands"";NULL"
"123389;""capital federal", buenos aires," argentina"";NULL"
"123393;""lynchburg", virginia," usa"";""35"""
"123397;""gloucester", england," united kingdom"";NULL"
"123401;""sant cugat del valles", catalunya," spain"";""55"""
"123405;""st. louis", missouri," usa"";""26"""
"123410;""washington", dc," usa"";""37"""
"123414;""edinburgh", scotland," united kingdom"";""32"""
"123418;""carlsbad", california," usa"";""56"""
"123422;""chennai", tamil nadu," india"";""24"""
"123426;""toronto", ontario," canada"";NULL"
"123430;""manning", south carolina," usa"";NULL"
"123434;""allen", texas," usa"";NULL"
"123438;""cookeville", tennessee," usa"";""40"""
"123442;""kirkwood", missouri," usa"";NULL"
"123446;""roanoke", virginia," usa"";""59"""
"123450;""takoma park", maryland," usa"";NULL"
"123454;""norfolk", virginia," usa"";""27"""
"123458;""warrenville", illinois," usa"";NULL"
"123462;""reinholds", pennsylvania," usa"";""44"""
"123466;""elmira", new york," usa"";""18"""
"123470;""nottingham", england," united kingdom"";""44"""
"123474;""birmingham", alabama," usa"";""35"""
"123478;""chicago", illinois," usa"";""26"""
"123482;""racine", wisconsin," usa"";""52"""
"123486;""everett", washington," usa"";""54"""
"123490;""kamuela", ,";69"""
"123494;""san pedro", california," usa"";NULL"
"123498;""chatham", massachusetts," usa"";""37"""
"123502;""burnaby", british columbia," canada"";NULL"
"123506;""springville", alabama," usa"";NULL"
"123510;""westminster", colorado," usa"";""65"""
"123514;""beaverton", oregon," usa"";""34"""
"123518;""eindhoven", brabant," netherlands"";""34"""
"123522;""pistoia", italy," italy"";""31"""
"123526;""saint paul", minnesota," usa"";NULL"
"123530;""fairfax", virginia," usa"";NULL"
"123535;""corinth", mississippi," usa"";""30"""
"123539;""loganville", georgia," usa"";NULL"
"123543;""la mesa", ," usa"";NULL"
"123548;""rock hill", south carolina," usa"";""25"""
"123552;""york", england," united kingdom"";NULL"
"123556;""plant city", florida," usa"";""33"""
"123560;""new morleans", louisiana," usa"";NULL"
"123564;""montauban", midi-pyrénées," france"";""54"""
"123568;""milwaukee", wisconsin," usa"";""32"""
"123572;""middletown", new jersey," usa"";NULL"
"123576;""medford", massachusetts," usa"";NULL"
"123580;""beloit", wisconsin," usa"";NULL"
"123584;""madrid", madrid," spain"";""33"""
"123588;""bozeman", montana," usa"";NULL"
"123592;""asheville", north carolina," usa"";NULL"
"123596;""lisboa", lisboa," portugal"";""39"""
"123600;""blackburn", victoria," australia"";""30"""
"123604;""portland", oregon," usa"";""23"""
"123608;""los banos", california," usa"";""17"""
"123612;""berkshire", england," united kingdom"";""36"""
"123616;""atlanta", georgia," usa"";NULL"
"123620;""port perry", ontario," canada"";""19"""
"123624;""philadelphia", pennsylvania," usa"";NULL"
"123628;""hattingen", nordrhein-westfalen," germany"";""19"""
"123632;""sudbury", rhode island," usa"";""13"""
"123637;""st. john`s", newfoundland," canada"";NULL"
"123641;""baltimore", maryland," usa"";NULL"
"123645;""fargo", north dakota," usa"";NULL"
"123649;""altamonte springs", florida," usa"";""27"""
"123653;""thunder bay", ontario," canada"";""25"""
"123657;""lancaster", pennsylvania," usa"";NULL"
"123661;""san francisco", california," usa"";""32"""
"123665;""lebanon", illinois," usa"";""55"""
"123669;""lugano", ticino," switzerland"";""27"""
"123673;""east brisbane", queensland," australia"";""22"""
"123677;""clarksville", tennessee," usa"";NULL"
"123681;""ann arbor", michigan," usa"";""44"""
"123685;""st. louis", missouri," usa"";NULL"
"123689;""san jose", california," usa"";""18"""
"123693;""ýstanbul", n/a," turkey"";""25"""
"123697;""verona", new jersey," usa"";NULL"
"123701;""lovettsville", virginia," usa"";""49"""
"123705;""gem lake", minnesota," usa"";""40"""
"123709;""portland", oregon," usa"";NULL"
"123713;""virginia beach", virginia," usa"";""66"""
"123717;""south lyon", michigan," usa"";""33"""
"123721;""alpena", michigan," usa"";""34"""
"123725;""camperdown", new south wales," australia"";""34"""
"123729;""berwyn heights", ,";27"""
"123733;""houston", texas," usa"";NULL"
"123737;""chicago", illinois," usa"";NULL"
"123741;""jacksonville", florida," usa"";NULL"
"123745;""fulton", mississippi," usa"";""50"""
"123749;""fairfax", virginia," usa"";NULL"
"123753;""aachen", nordrhein-westfalen," germany"";""23"""
"123757;""v", wyoming," spain"";""33"""
"123761;""northbrook", illinois," usa"";""57"""
"123765;""erfurt", thueringen," germany"";""25"""
"123769;""apo", rheinland-pfalz," germany"";""40"""
"123773;""strassen", luxembourg," luxembourg"";""38"""
"123777;""valparaiso", indiana," usa"";NULL"
"123781;""brookline", massachusetts," usa"";""32"""
"123785;""hull", england," united kingdom"";NULL"
"123789;""guelph", ontario," canada"";NULL"
"123793;""lemon grove", california," usa"";""48"""
"123797;""novosibirsk", n/a," russia"";""20"""
"123801;""los angeles", california," usa"";""29"""
"123805;""coon rapids", minnesota," usa"";""37"""
"123809;""minneapolis", ,";NULL
123810"";""dearborn", michigan," usa"";""25"""
"123814;""paris", paris," france"";""22"""
"123818;""london", n/a," united kingdom"";NULL"
"123822;""woden", australian capital territory," australia"";""28"""
"123826;""frederick", maryland," usa"";""32"""
"123830;""salzburg", n/a," austria"";NULL"
"123834;""capena (roma)", lazio," italy"";NULL"
"123838;""madison", wisconsin," usa"";NULL"
"123842;""pompano beach", florida," usa"";NULL"
"123846;""woodbury", connecticut," usa"";NULL"
"123851;""edgewood", new mexico," usa"";NULL"
"123855;""riverside", california," usa"";""42"""
"123859;""clarksburg", massachusetts," usa"";NULL"
"123863;""augusta", georgia," usa"";NULL"
"123867;""kearns", utah," usa"";NULL"
"123871;""randolph", massachusetts," usa"";""36"""
"123875;""evansville", indiana," usa"";""39"""
"123879;""freiburg", baden-wuerttemberg," germany"";""21"""
"123883;""topeka", kansas," usa"";""18"""
"123887;""bad neustadt", bayern," germany"";""14"""
"123891;""melbourne", victoria," australia"";""38"""
"123895;""bridgewater", massachusetts," usa"";""15"""
"123899;""dublin", n/a," ireland"";NULL"
"123903;""florence", oregon," usa"";""31"""
"123907;""philadelphia", pennsylvania," usa"";NULL"
"123911;""london", ontario," canada"";""49"""
"123915;""cape coral", florida," usa"";""52"""
"123919;""cologne", nordrhein-westfalen," germany"";""21"""
"123923;""larkspur", california," usa"";NULL"
"123927;""richland", washington," usa"";""17"""
"123931;""salzburg", salzburg," austria"";""54"""
"123935;""loveland", ohio," usa"";""34"""
"123939;""cologne", nordrhein-westfalen," germany"";""31"""
"123943;""highland park", illinois," usa"";NULL"
"123947;""niedernhausen", hessen," germany"";""23"""
"123951;""hamburg", hamburg," germany"";""22"""
"123955;""worcester", massachusetts," usa"";""20"""
"123959;""bom jesus da lapa-bahia", n/a,";NULL
123960"";""overland park", kansas," usa"";""22"""
"123964;""modena", emilia-romagna," italy"";""36"""
"123968;""penguin", tasmania," australia"";""39"""
"123973;""münchen", bayern," germany"";NULL"
"123977;""north vancouver", british columbia," canada"";""37"""
"123981;""phoenix", arizona," usa"";""46"""
"123985;""salem", oregon," usa"";NULL"
"123989;""burlington", north carolina," usa"";""34"""
"123993;""washington", dc," usa"";NULL"
"123997;""coimbra", coimbra," portugal"";NULL"
"124001;""bunbury", western australia," australia"";NULL"
"124005;""cairns", queensland," australia"";""62"""
"124009;""london", lazio," united kingdom"";""36"""
"124013;""dällikon", n/a," switzerland"";""29"""
"124017;""penngrove", california," usa"";NULL"
"124021;""seabrook", texas," usa"";""28"""
"124025;""cologne", nordrhein-westfalen," germany"";""34"""
"124029;""enschede", n/a," netherlands"";""21"""
"124034;""washington", dc," usa"";""22"""
"124038;""flanders", new jersey," usa"";NULL"
"124042;""neenah", wisconsin," usa"";""43"""
"124046;""espoo", n/a," finland"";""36"""
"124050;""minnetonak", minnesota," usa"";NULL"
"124054;""bologna", emilia romagna," italy"";NULL"
"124058;""zanesville", ohio," usa"";NULL"
"124063;""berlin", berlin," germany"";NULL"
"124068;""guangzhou", guangdong," china"";NULL"
"124072;""clifton", ohio," usa"";NULL"
"124076;""pilcher`s peak", mckinnley station.," antarctica"";""40"""
"124080;""karlsruhe", baden-wuerttemberg," germany"";""35"""
"124084;""turku", varsinais-suomi," finland"";""25"""
"124088;""yelm", washington," usa"";""18"""
"124092;""winnipeg", manitoba," canada"";""20"""
"124096;""san jose", california," usa"";NULL"
"124100;""kailua kona", hawaii," usa"";""69"""
"124104;""barcelona", catalonia," spain"";""36"""
"124109;""melbourne", victoria," australia"";NULL"
"124113;""munich", south bavaria," germany"";NULL"
"124117;""lisboa", lisboa," portugal"";""19"""
"124121;""cambridge", cambridgshire," united kingdom"";NULL"
"124125;""berlin", berlin," germany"";NULL"
"124129;""lappeenranta", n/a," finland"";""29"""
"124133;""zaragoza", zaragoza," spain"";""20"""
"124137;""fortaleza", ceara," brazil"";""29"""
"124141;""glassboro", new jersey," usa"";NULL"
"124145;""mainz", rheinland-pfalz," germany"";""34"""
"124149;""winnipeg", manitoba," canada"";""36"""
"124153;""redlands", california," usa"";""52"""
"124157;""edinburgh", scotland," united kingdom"";""49"""
"124161;""københavn", nørrebro," denmark"";""19"""
"124165;""dunkerton", iowa," usa"";NULL"
"124169;""tampere", pirkanmaa," finland"";""16"""
"124173;""stockholm"," \""n/a\"""," sweden"";NULL"
"124177;""alingsås", n/a," sweden"";""16"""
"124181;""whitehorse", yukon," canada"";NULL"
"124185;""bijeljina", rs," bosnia and herzegovina"";""27"""
"124189;""san francisco", california," usa"";NULL"
"124194;""sydney", new south wales," australia"";NULL"
"124198;""burgess hill", england," united kingdom"";""20"""
"124202;""stuttgart", baden-württemberg,";NULL
124203"";""oxnard", california," usa"";NULL"
"124207;""new orleans", louisiana," usa"";""27"""
"124211;""plano", texas," usa"";""54"""
"124215;""mg", nrw," germany"";NULL"
"124219;""vitoria-gasteiz", araba," spain"";NULL"
"124224;""chicago", illinois," usa"";""43"""
"124228;""ulm", baden-wuerttemberg," germany"";NULL"
"124232;""cambridge", massachusetts," usa"";NULL"
"124236;""vienna", vienna," austria"";""24"""
"124240;""feletto umberto", friuli venezia giulia," italy"";""23"""
"124244;""billericay", england," united kingdom"";""28"""
"124248;""tampa", florida," usa"";NULL"
"124252;""belfast", maine," usa"";NULL"
"124256;""karlsruhe", baden-wuerttemberg," germany"";NULL"
"124260;""lüneburg", niedersachsen," germany"";""43"""
"124264;""friendswood", texas," usa"";NULL"
"124268;""edmonton", alberta," canada"";NULL"
"124272;""duisburg", nordrhein-westfalen," germany"";""23"""
"124277;""esslingen", baden-württemberg," germany"";""32"""
"124281;""sevilla", sevilla," spain"";""23"""
"124285;""redondo beach", california," usa"";NULL"
"124289;""wuppertal", ,";33"""
"124293;""terrassa", barcelona," spain"";""20"""
"124297;""richmond", british columbia," canada"";""59"""
"124301;""roma", lazio," italy"";""37"""
"124305;""pireas", attica," greece"";""35"""
"124309;""centennial", colorado," usa"";""23"""
"124313;""ft. lauderdale", florida," usa"";NULL"
"124317;""moscow", idaho," usa"";NULL"
"124321;""westwood", new jersey," usa"";NULL"
"124325;""visalia", california," usa"";NULL"
"124329;""new york", new york," usa"";""35"""
"124333;""muntinlupa", metro manila," philippines"";NULL"
"124337;""altea", alicante," spain"";""34"""
"124341;""münster", nordrhein-westfalen," germany"";NULL"
"124345;""athens", n/a," greece"";""16"""
"124349;""le havre", normandie," france"";""23"""
"124353;""valpaços", n/a," portugal"";""19"""
"124357;""temecula", california," usa"";NULL"
"124361;""genova", liguria," italy"";""30"""
"124365;""rochester", michigan," usa"";""22"""
"124369;""taylorsville", mississippi," usa"";NULL"
"124373;""auburn", washington," usa"";NULL"
"124377;""sacramento", california," usa"";NULL"
"124381;""memphis", tennessee," usa"";""33"""
"124385;""den haag", zuid-holland," netherlands"";NULL"
"124389;""weyhe", niedersachsen," germany"";""30"""
"124393;""charlotte", north carolina," usa"";""23"""
"124397;""stockholm", n/a," sweden"";""32"""
"124401;""vancouver", british columbia," canada"";NULL"
"124405;""lisboa", lisboa," portugal"";""23"""
